t,qx,qy,qz,qw,ax,ay,az,gx,gy,gz
2147.706642,-0.999321,-0.022006,-0.000732,0.029539,0.063195,-0.759087,-13.188783,-0.000234,0.002033,0.000245
2147.727485,-0.999326,-0.021995,-0.000455,0.029402,0.017504,-0.775768,-13.223992,-0.000234,0.000968,0.000245
2147.748862,-0.999321,-0.021985,-0.000241,0.029566,0.015198,-0.791806,-13.237601,0.000830,0.000968,0.000245
2147.769741,-0.999318,-0.022028,-0.001057,0.029617,0.078169,-0.783228,-13.148041,-0.000234,0.002033,-0.001884
2147.791294,-0.999321,-0.022027,-0.000759,0.029539,0.024771,-0.781835,-13.225854,-0.000234,0.002033,-0.000819
2147.812088,-0.999321,-0.022017,-0.000570,0.029524,0.023751,-0.782312,-13.199754,-0.000234,0.002033,0.000245
2147.833435,-0.999323,-0.022000,-0.000078,0.029502,-0.000272,-0.781056,-13.197052,0.000830,0.000968,0.000245
2147.854210,-0.999307,-0.022003,0.000007,0.030024,0.012308,-0.815287,-13.172559,-0.000234,0.003097,-0.000819
2147.875110,-0.999319,-0.022002,-0.000068,0.029616,0.020239,-0.766729,-13.159019,-0.000234,0.002033,0.000245
2147.896555,-0.999324,-0.021987,-0.000078,0.029475,0.018120,-0.773090,-13.127946,-0.001298,0.002033,0.001309
2147.917346,-0.999327,-0.021978,0.000136,0.029362,0.004425,-0.773929,-13.200772,0.000830,0.000968,0.000245
2147.938713,-0.999308,-0.021990,-0.000051,0.029991,0.024338,-0.817736,-13.174422,-0.000234,0.003097,-0.000819
2147.959567,-0.999298,-0.022004,-0.000661,0.030312,0.059032,-0.815793,-13.192340,-0.000234,0.002033,0.000245
2147.980492,-0.999314,-0.021993,-0.000780,0.029779,0.040811,-0.763524,-13.131173,-0.000234,0.002033,0.001309
2148.002011,-0.999330,-0.022001,-0.001113,0.029222,0.058493,-0.748515,-13.154988,0.000830,0.000968,0.000245
2148.022845,-0.999305,-0.021999,-0.001216,0.030054,0.053312,-0.829743,-13.174108,-0.000234,0.002033,0.000245
2148.044228,-0.999308,-0.022003,-0.001471,0.029961,0.064652,-0.789618,-13.203997,0.000830,0.002033,0.000245
2148.065110,-0.999322,-0.022000,-0.001071,0.029515,0.028661,-0.760335,-13.145965,0.000830,-0.000096,-0.000819
2148.086407,-0.999319,-0.021989,-0.000792,0.029614,0.027313,-0.790085,-13.219468,-0.000234,0.000968,0.000245
2148.107177,-0.999321,-0.021992,-0.000663,0.029540,0.028375,-0.781828,-13.225734,-0.000234,0.002033,-0.000819
2148.128129,-0.999322,-0.021995,-0.000906,0.029504,0.049053,-0.779430,-13.183605,-0.000234,0.002033,0.000245
2148.169899,-0.999341,-0.021990,-0.000908,0.028881,0.040235,-0.762230,-13.214338,-0.000234,0.000968,0.000245
2148.191234,-0.999324,-0.021994,-0.000789,0.029464,0.033841,-0.796675,-13.153674,0.000830,0.000968,-0.000819
2148.212099,-0.999326,-0.022018,-0.001343,0.029351,0.073135,-0.770304,-13.159466,-0.000234,0.002033,-0.000819
2148.233487,-0.999318,-0.022000,-0.000898,0.029634,0.023105,-0.792558,-13.135224,-0.000234,0.002033,0.000245
2148.254268,-0.999316,-0.021993,-0.000755,0.029722,0.031268,-0.788557,-13.164803,0.000830,0.000968,0.000245
2148.275165,-0.999315,-0.021996,-0.000652,0.029737,0.028607,-0.788417,-13.202881,0.000830,0.003097,-0.000819
2148.296563,-0.999307,-0.021989,-0.000559,0.030038,0.027828,-0.805569,-13.170098,-0.000234,0.002033,0.000245
2148.317341,-0.999325,-0.021983,-0.000450,0.029433,0.022497,-0.753427,-13.157160,-0.001298,0.002033,0.000245
2148.338630,-0.999324,-0.021983,-0.000557,0.029472,0.035919,-0.780360,-13.173320,0.000830,-0.000096,0.000245
2148.359355,-0.999316,-0.021972,0.000084,0.029732,-0.011650,-0.794765,-13.126793,0.000830,0.000968,-0.000819
2148.380198,-0.999317,-0.021989,-0.000615,0.029682,0.061219,-0.781284,-13.164125,0.000830,0.002033,0.000245
2148.401563,-0.999318,-0.021980,-0.000414,0.029676,0.020128,-0.787461,-13.211516,-0.000234,0.000968,0.000245
2148.422524,-0.999324,-0.021981,-0.000176,0.029468,0.011817,-0.771853,-13.169756,-0.000234,0.000968,-0.000819
2148.443784,-0.999327,-0.021986,-0.000074,0.029367,0.013823,-0.777374,-13.238288,-0.000234,0.002033,-0.000819
2148.464589,-0.999323,-0.022018,-0.000922,0.029458,0.076786,-0.781486,-13.171904,0.000830,0.002033,-0.000819
2148.485954,-0.999323,-0.022023,-0.001248,0.029459,0.061061,-0.779440,-13.184390,-0.000234,0.002033,0.000245
2148.506718,-0.999324,-0.022005,-0.001096,0.029426,0.039641,-0.774781,-13.146143,0.000830,0.000968,0.001309
2148.527595,-0.999314,-0.021980,-0.000362,0.029798,-0.004682,-0.804658,-13.179534,0.000830,0.000968,0.000245
2148.548994,-0.999318,-0.021997,-0.000700,0.029643,0.046826,-0.776136,-13.151778,0.000830,0.002033,-0.000819
2148.569757,-0.999315,-0.022004,-0.001074,0.029743,0.058902,-0.789774,-13.166199,-0.000234,0.002033,0.000245
2148.591029,-0.999324,-0.021980,-0.000734,0.029457,0.022603,-0.768158,-13.167185,-0.000234,0.000968,0.001309
2148.611771,-0.999328,-0.021987,-0.000678,0.029332,0.032145,-0.770975,-13.182172,0.000830,0.000968,-0.000819
2148.633303,-0.999313,-0.021986,-0.000820,0.029835,0.043378,-0.808375,-13.184884,-0.000234,0.002033,0.000245
2148.654019,-0.999320,-0.021982,-0.000797,0.029597,0.035862,-0.774280,-13.171218,-0.001298,0.002033,0.000245
2148.674863,-0.999320,-0.021978,-0.000754,0.029603,0.034868,-0.782239,-13.154280,-0.000234,0.000968,0.000245
2148.696196,-0.999318,-0.021977,-0.000491,0.029669,0.019276,-0.785943,-13.157011,0.000830,0.002033,-0.000819
2148.716962,-0.999311,-0.021988,-0.000631,0.029879,0.037407,-0.796833,-13.159483,0.000830,0.003097,-0.000819
2148.738301,-0.999311,-0.021979,-0.000474,0.029891,0.022886,-0.790979,-13.164976,-0.000234,0.002033,0.000245
2148.759057,-0.999312,-0.021949,0.000100,0.029905,-0.008332,-0.792207,-13.164778,-0.000234,-0.000096,0.001309
2148.779911,-0.999328,-0.021948,0.000012,0.029353,0.018527,-0.756289,-13.216514,-0.000234,0.002033,0.000245
2148.801292,-0.999311,-0.021971,-0.000558,0.029919,0.053117,-0.812870,-13.173676,0.000830,0.003097,-0.000819
2148.822115,-0.999306,-0.021985,-0.001169,0.030061,0.072098,-0.801236,-13.188989,-0.000234,0.002033,0.000245
2148.843396,-0.999321,-0.021966,-0.000616,0.029585,0.009542,-0.761177,-13.132323,-0.000234,0.000968,0.000245
2148.864107,-0.999319,-0.021962,-0.000209,0.029654,0.006021,-0.787402,-13.165698,-0.000234,0.000968,-0.000819
2148.885437,-0.999311,-0.021957,0.000184,0.029918,-0.003425,-0.801887,-13.166558,-0.000234,0.002033,-0.000819
2148.906230,-0.999302,-0.021967,-0.000258,0.030202,0.040882,-0.811314,-13.203828,0.000830,0.002033,0.000245
2148.927129,-0.999308,-0.021938,0.000240,0.030053,-0.009601,-0.789969,-13.170855,-0.000234,0.000968,0.001309
2148.948535,-0.999311,-0.021922,0.000633,0.029942,-0.015821,-0.790906,-13.204256,-0.000234,0.002033,0.000245
2148.969293,-0.999293,-0.021946,0.000082,0.030526,0.037721,-0.832178,-13.174521,-0.000234,0.002033,-0.000819
2148.990562,-0.999309,-0.021966,-0.000348,0.029985,0.042108,-0.768168,-13.124989,-0.000234,0.002033,-0.000819
2149.011310,-0.999312,-0.021978,-0.000847,0.029848,0.058945,-0.781995,-13.146365,-0.000234,0.000968,0.000245
2149.032157,-0.999306,-0.021946,0.000109,0.030110,-0.029666,-0.808691,-13.150516,-0.000234,0.000968,0.000245
2149.053481,-0.999297,-0.021949,-0.000144,0.030389,0.029062,-0.814284,-13.180352,0.000830,0.003097,0.000245
2149.074239,-0.999308,-0.021955,-0.000464,0.030028,0.040833,-0.778619,-13.154242,-0.000234,0.002033,0.000245
2149.095689,-0.999317,-0.021947,-0.000293,0.029741,0.017784,-0.777083,-13.184755,-0.000234,0.000968,0.000245
2149.116518,-0.999325,-0.021936,-0.000017,0.029464,0.005774,-0.768223,-13.168932,0.000830,0.000968,0.000245
2149.137821,-0.999315,-0.021957,-0.000474,0.029795,0.045923,-0.798893,-13.147237,-0.000234,0.002033,-0.000819
2149.158698,-0.999323,-0.021972,-0.000741,0.029511,0.045096,-0.772108,-13.223232,-0.000234,0.003097,-0.000819
2149.179625,-0.999332,-0.021961,-0.000496,0.029220,0.018889,-0.761047,-13.171186,0.000830,0.002033,0.000245
2149.201024,-0.999329,-0.021947,-0.000534,0.029321,0.031229,-0.777335,-13.151059,0.000830,0.002033,0.001309
2149.221872,-0.999322,-0.021942,-0.000128,0.029566,0.003409,-0.794643,-13.209382,-0.000234,0.002033,-0.000819
2149.242707,-0.999310,-0.021951,-0.000584,0.029951,0.049340,-0.808562,-13.191798,-0.000234,0.003097,0.000245
2149.264022,-0.999325,-0.021949,-0.000649,0.029447,0.034304,-0.760641,-13.200363,-0.000234,0.003097,0.000245
2149.284790,-0.999325,-0.021945,-0.001031,0.029434,0.057686,-0.775917,-13.144303,-0.000234,0.002033,0.001309
2149.306108,-0.999301,-0.021947,-0.000900,0.030256,0.035409,-0.831786,-13.160372,0.000830,0.002033,-0.000819
2149.326873,-0.999295,-0.021945,-0.000993,0.030435,0.045725,-0.813677,-13.202375,-0.000234,0.003097,0.000245
2149.348310,-0.999316,-0.021946,-0.001105,0.029748,0.048952,-0.757085,-13.159674,0.000830,0.002033,0.000245
2149.369449,-0.999313,-0.021940,-0.001022,0.029859,0.040801,-0.793945,-13.185611,0.000830,0.000968,0.000245
2149.390337,-0.999305,-0.021953,-0.001231,0.030098,0.056704,-0.804080,-13.160890,-0.000234,0.002033,-0.000819
2149.411808,-0.999315,-0.021957,-0.001476,0.029757,0.063345,-0.774889,-13.194012,-0.000234,0.003097,0.000245
2149.432611,-0.999329,-0.021935,-0.000809,0.029328,0.008031,-0.757459,-13.171708,-0.000234,0.000968,0.000245
2149.454027,-0.999328,-0.021926,-0.000637,0.029351,0.026271,-0.776736,-13.172617,0.000830,0.002033,0.000245
2149.474820,-0.999309,-0.021936,-0.001128,0.029973,0.066514,-0.815859,-13.151730,0.000830,0.002033,0.000245
2149.496218,-0.999297,-0.021952,-0.001468,0.030362,0.067502,-0.818051,-13.187209,-0.000234,0.003097,-0.000819
2149.517045,-0.999312,-0.021942,-0.001578,0.029850,0.062368,-0.767588,-13.148077,-0.001298,0.000968,0.001309
2149.537886,-0.999317,-0.021920,-0.000918,0.029731,0.013043,-0.781870,-13.183514,0.000830,0.000968,0.000245
2149.559232,-0.999327,-0.021915,-0.000483,0.029427,0.011996,-0.764748,-13.130895,-0.000234,0.000968,-0.000819
2149.580053,-0.999330,-0.021914,-0.000940,0.029315,0.058587,-0.770893,-13.180104,-0.000234,0.002033,0.001309
2149.601420,-0.999329,-0.021909,-0.000903,0.029354,0.038278,-0.778016,-13.175719,-0.000234,0.002033,0.000245
2149.622175,-0.999315,-0.021899,-0.000689,0.029839,0.026930,-0.805518,-13.125025,-0.000234,0.000968,0.000245
2149.643015,-0.999319,-0.021900,-0.000846,0.029695,0.044208,-0.780873,-13.192012,-0.000234,0.002033,0.000245
2149.664362,-0.999316,-0.021919,-0.001247,0.029760,0.063717,-0.788463,-13.162535,-0.000234,0.002033,-0.000819
2149.685303,-0.999321,-0.021919,-0.001699,0.029580,0.079133,-0.774132,-13.167404,-0.000234,0.000968,0.001309
2149.706236,-0.999324,-0.021915,-0.001659,0.029475,0.058714,-0.774138,-13.166900,0.000830,0.000968,0.000245
2149.727709,-0.999329,-0.021896,-0.001502,0.029323,0.050276,-0.769210,-13.162653,-0.000234,0.000968,0.001309
2149.749125,-0.999322,-0.021897,-0.001289,0.029559,0.043099,-0.791866,-13.197496,-0.000234,0.000968,-0.000819
2149.769880,-0.999332,-0.021901,-0.001527,0.029218,0.064778,-0.756163,-13.127138,-0.000234,0.002033,0.000245
2149.790715,-0.999331,-0.021872,-0.001029,0.029280,0.023745,-0.778539,-13.193987,-0.000234,0.000968,0.001309
2149.812084,-0.999323,-0.021858,-0.000689,0.029578,0.021507,-0.795548,-13.199241,-0.000234,0.002033,0.000245
2149.832983,-0.999325,-0.021860,-0.000515,0.029523,0.022703,-0.779116,-13.171443,-0.000234,0.002033,-0.000819
2149.854363,-0.999322,-0.021872,-0.001062,0.029592,0.064738,-0.785447,-13.184001,-0.000234,0.002033,0.000245
2149.875677,-0.999328,-0.021870,-0.001485,0.029370,0.070734,-0.766501,-13.152593,-0.000234,0.002033,0.001309
2149.897197,-0.999323,-0.021863,-0.001001,0.029579,0.024340,-0.787348,-13.121171,-0.000234,0.002033,-0.000819
2149.917982,-0.999324,-0.021847,-0.000595,0.029556,0.015485,-0.781700,-13.177505,-0.000234,0.002033,0.000245
2149.940158,-0.999332,-0.021869,-0.001489,0.029244,0.089735,-0.759843,-13.173619,-0.000234,0.003097,0.000245
2149.961654,-0.999320,-0.021842,-0.001100,0.029700,0.031350,-0.803388,-13.178386,-0.000234,0.000968,0.001309
2149.982374,-0.999323,-0.021847,-0.000991,0.029585,0.038339,-0.777751,-13.166233,-0.000234,0.000968,-0.000819
2150.003677,-0.999329,-0.021857,-0.001084,0.029355,0.047660,-0.768871,-13.193616,-0.000234,0.002033,-0.000819
2150.024474,-0.999331,-0.021860,-0.001286,0.029303,0.057361,-0.773532,-13.188337,-0.000234,0.002033,0.000245
2150.045286,-0.999331,-0.021847,-0.001305,0.029297,0.052462,-0.776476,-13.207362,-0.000234,-0.000096,0.001309
2150.066734,-0.999322,-0.021832,-0.000951,0.029632,0.028783,-0.797775,-13.192964,-0.000234,0.000968,0.000245
2150.087460,-0.999310,-0.021835,-0.000818,0.030030,0.032776,-0.808738,-13.154361,-0.000234,0.002033,-0.000819
2150.108812,-0.999329,-0.021847,-0.000932,0.029384,0.044143,-0.749513,-13.147114,-0.000234,0.002033,-0.000819
2150.129599,-0.999322,-0.021838,-0.000744,0.029619,0.029122,-0.789976,-13.129203,-0.000234,0.000968,0.000245
2150.150830,-0.999314,-0.021840,-0.000977,0.029879,0.050585,-0.799512,-13.169606,-0.000234,0.002033,0.000245
2150.171533,-0.999316,-0.021845,-0.000888,0.029830,0.035945,-0.787841,-13.182483,-0.000234,0.002033,-0.000819
2150.192333,-0.999326,-0.021842,-0.000867,0.029501,0.038231,-0.766827,-13.163161,-0.000234,0.000968,0.000245
2150.213843,-0.999324,-0.021830,-0.000614,0.029580,0.022851,-0.784799,-13.159316,-0.000234,0.002033,0.000245
2150.255329,-0.999340,-0.021826,0.000075,0.029037,0.009365,-0.764475,-13.164230,-0.000234,0.000968,-0.000819
2150.276160,-0.999322,-0.021838,-0.000457,0.029643,0.048139,-0.807295,-13.189521,-0.000234,0.002033,0.000245
2150.297637,-0.999319,-0.021831,-0.000748,0.029728,0.046933,-0.788329,-13.157168,-0.000234,0.000968,0.001309
2150.318371,-0.999320,-0.021817,-0.000377,0.029719,0.012038,-0.784820,-13.159677,0.000830,0.000968,0.000245
2150.339170,-0.999312,-0.021839,-0.000859,0.029969,0.057846,-0.801804,-13.165700,-0.000234,0.002033,-0.000819
2150.360630,-0.999327,-0.021831,-0.000743,0.029480,0.029657,-0.761225,-13.177940,-0.000234,0.003097,0.000245
2150.381364,-0.999320,-0.021815,-0.000314,0.029740,0.007299,-0.798456,-13.173474,-0.001298,0.002033,0.000245
2150.402678,-0.999336,-0.021809,0.000169,0.029196,-0.008999,-0.750803,-13.191565,0.000830,0.000968,-0.000819
2150.423528,-0.999334,-0.021818,0.000087,0.029252,0.016430,-0.777746,-13.208510,0.000830,0.002033,-0.000819
2150.444464,-0.999330,-0.021829,-0.000798,0.029375,0.074612,-0.779230,-13.134094,-0.000234,0.002033,0.001309
2150.465790,-0.999331,-0.021832,-0.001005,0.029336,0.050402,-0.773724,-13.151765,-0.001298,0.000968,0.000245
2150.486471,-0.999319,-0.021810,-0.000385,0.029770,0.000161,-0.807022,-13.178080,-0.000234,0.002033,0.000245
2150.507872,-0.999325,-0.021811,-0.000167,0.029566,0.011716,-0.776090,-13.192123,-0.000234,0.002033,-0.000819
2150.528683,-0.999318,-0.021816,-0.000508,0.029789,0.041993,-0.797783,-13.193709,-0.000234,0.003097,0.000245
2150.550012,-0.999322,-0.021827,-0.000988,0.029617,0.059983,-0.776376,-13.160823,-0.001298,0.002033,0.000245
2150.570775,-0.999320,-0.021811,-0.000555,0.029713,0.014110,-0.792581,-13.222173,0.000830,0.000968,0.000245
2150.591550,-0.999306,-0.021817,-0.000528,0.030191,0.029304,-0.815764,-13.147044,-0.000234,0.002033,-0.000819
2150.612854,-0.999317,-0.021840,-0.001422,0.029777,0.092445,-0.766097,-13.138828,-0.000234,0.002033,0.000245
2150.633589,-0.999326,-0.021843,-0.001617,0.029455,0.065890,-0.765407,-13.156364,-0.001298,0.002033,0.000245
2150.654835,-0.999327,-0.021822,-0.001027,0.029451,0.020315,-0.779054,-13.169152,-0.000234,0.000968,0.000245
2150.675575,-0.999320,-0.021817,-0.000628,0.029726,0.016852,-0.797434,-13.180322,0.000830,0.002033,-0.000819
2150.696333,-0.999314,-0.021828,-0.000757,0.029897,0.040951,-0.797091,-13.168848,-0.000234,0.002033,-0.000819
2150.717792,-0.999329,-0.021814,-0.000382,0.029422,0.010486,-0.759761,-13.167963,-0.000234,0.002033,0.000245
2150.738555,-0.999324,-0.021789,-0.000040,0.029595,0.003662,-0.789746,-13.163299,-0.000234,0.002033,0.001309
2150.759821,-0.999325,-0.021808,-0.000455,0.029563,0.043204,-0.780016,-13.161222,-0.000234,0.002033,-0.000819
2150.780587,-0.999317,-0.021827,-0.001263,0.029786,0.083051,-0.795545,-13.158014,-0.000234,0.003097,0.000245
2150.801455,-0.999331,-0.021816,-0.000984,0.029343,0.029719,-0.758423,-13.163819,-0.001298,0.002033,0.000245
2150.822720,-0.999326,-0.021792,-0.000275,0.029538,-0.004779,-0.789894,-13.168323,-0.000234,0.000968,0.000245
2150.843416,-0.999325,-0.021790,-0.000377,0.029576,0.028845,-0.782316,-13.156852,0.000830,0.003097,0.000245
2150.864739,-0.999316,-0.021799,-0.000823,0.029851,0.054037,-0.800166,-13.193201,0.000830,0.003097,0.000245
2150.885750,-0.999334,-0.021796,-0.000811,0.029262,0.036682,-0.750618,-13.186485,-0.000234,0.000968,0.000245
2150.906503,-0.999319,-0.021802,-0.001105,0.029764,0.058884,-0.808841,-13.202149,-0.000234,-0.000096,0.000245
2150.928209,-0.999325,-0.021784,-0.000630,0.029582,0.014378,-0.774961,-13.151728,-0.000234,0.002033,0.000245
2150.949172,-0.999329,-0.021772,-0.000364,0.029447,0.014204,-0.774453,-13.176682,-0.000234,0.003097,0.000245
2150.970659,-0.999336,-0.021774,-0.000555,0.029206,0.036963,-0.763320,-13.166920,-0.000234,0.002033,0.000245
2150.991503,-0.999342,-0.021767,-0.000784,0.028988,0.046350,-0.759218,-13.192901,-0.000234,-0.000096,0.001309
2151.013707,-0.999336,-0.021750,0.000051,0.029216,-0.017877,-0.780540,-13.134754,-0.000234,0.002033,-0.000819
2151.034493,-0.999326,-0.021777,-0.000614,0.029534,0.059972,-0.795410,-13.195587,-0.000234,0.002033,-0.000819
2151.055363,-0.999336,-0.021775,-0.000677,0.029199,0.035597,-0.758974,-13.183776,0.000830,0.002033,0.000245
2151.076663,-0.999325,-0.021782,-0.001027,0.029555,0.056718,-0.792627,-13.138845,-0.000234,0.000968,0.000245
2151.097410,-0.999325,-0.021765,-0.000578,0.029605,0.013239,-0.784817,-13.159637,-0.000234,0.002033,0.000245
2151.119202,-0.999318,-0.021781,-0.000889,0.029798,0.050519,-0.794733,-13.171007,-0.000234,0.002033,-0.000819
2151.139972,-0.999315,-0.021781,-0.001023,0.029905,0.048124,-0.794705,-13.169901,-0.000234,0.002033,0.000245
2151.161311,-0.999329,-0.021771,-0.001157,0.029438,0.051117,-0.761912,-13.203305,-0.000234,0.002033,0.001309
2151.181998,-0.999325,-0.021772,-0.000930,0.029568,0.032341,-0.787848,-13.182603,-0.000234,0.000968,-0.000819
2151.202771,-0.999305,-0.021777,-0.000894,0.030256,0.038856,-0.828666,-13.178200,-0.000234,0.002033,-0.000819
2151.224018,-0.999313,-0.021764,-0.000573,0.029993,0.019172,-0.782599,-13.166659,0.000830,0.000968,0.000245
2151.245056,-0.999318,-0.021744,-0.000007,0.029851,-0.006374,-0.787808,-13.223069,-0.000234,0.000968,0.000245
2151.266458,-0.999332,-0.021726,0.000466,0.029390,-0.017180,-0.759945,-13.173628,-0.000234,0.003097,0.000245
2151.287149,-0.999326,-0.021762,-0.000523,0.029565,0.075633,-0.788870,-13.177550,0.000830,0.002033,-0.000819
2151.307986,-0.999328,-0.021739,0.000119,0.029522,-0.014172,-0.777566,-13.114584,-0.001298,0.002033,0.000245
2151.329734,-0.999339,-0.021742,-0.000046,0.029128,0.023774,-0.755632,-13.149898,-0.001298,-0.000096,0.000245
2151.350454,-0.999328,-0.021743,-0.000213,0.029521,0.027948,-0.793652,-13.131453,-0.000234,0.002033,0.000245
2151.371764,-0.999320,-0.021751,-0.000240,0.029782,0.024061,-0.797420,-13.180081,0.000830,0.000968,-0.000819
2151.392788,-0.999324,-0.021769,-0.000933,0.029598,0.069474,-0.775617,-13.177157,-0.001298,0.000968,0.000245
2151.414143,-0.999328,-0.021757,-0.000627,0.029502,0.021404,-0.777010,-13.182263,0.000830,0.000968,0.000245
2151.434961,-0.999326,-0.021727,0.000250,0.029591,-0.030178,-0.789400,-13.192933,-0.000234,0.002033,0.000245
2151.455808,-0.999328,-0.021752,-0.000361,0.029512,0.049184,-0.776330,-13.158812,-0.000234,0.003097,-0.000819
2151.477603,-0.999314,-0.021772,-0.001184,0.029941,0.081781,-0.809770,-13.193034,-0.000234,0.000968,0.000245
2151.498383,-0.999309,-0.021774,-0.001349,0.030077,0.058919,-0.801095,-13.183501,-0.000234,0.000968,0.000245
2151.519941,-0.999324,-0.021753,-0.000736,0.029641,0.010482,-0.767375,-13.181869,-0.000234,0.000968,0.000245
2151.540699,-0.999317,-0.021733,-0.000202,0.029880,-0.001395,-0.803502,-13.224580,0.000830,0.003097,0.000245
2151.561969,-0.999331,-0.021739,-0.000552,0.029390,0.042899,-0.757294,-13.166989,-0.000234,0.003097,0.000245
2151.582706,-0.999333,-0.021719,-0.000361,0.029366,0.017761,-0.777182,-13.188312,-0.000234,0.002033,0.001309
2151.603492,-0.999336,-0.021709,-0.000129,0.029270,0.010510,-0.771049,-13.184079,0.000830,0.000968,0.000245
2151.624773,-0.999331,-0.021733,-0.001090,0.029407,0.085433,-0.780445,-13.134865,-0.000234,0.002033,0.000245
