t,x,y,theta
1364.408836,2.6192,1.8399,0.5922
1364.451270,2.6192,1.8399,0.5922
1364.472187,2.6192,1.8399,0.5922
1364.515087,2.6192,1.8399,0.5922
1364.536254,2.6192,1.8399,0.5922
1364.580593,2.6192,1.8399,0.5921
1364.620970,2.6192,1.8399,0.5921
1364.644798,2.6192,1.8399,0.5921
1364.686874,2.6192,1.8399,0.5920
1364.708768,2.6192,1.8399,0.5920
1364.751472,2.6192,1.8399,0.5920
1364.790132,2.6192,1.8399,0.5920
1364.815292,2.6192,1.8399,0.5919
1364.853695,2.6192,1.8399,0.5919
1364.878940,2.6192,1.8399,0.5919
1364.921937,2.6192,1.8399,0.5919
1364.942972,2.6192,1.8399,0.5919
1364.986329,2.6192,1.8399,0.5919
1365.022647,2.6192,1.8399,0.5919
1365.050334,2.6192,1.8399,0.5919
1365.085770,2.6192,1.8399,0.5919
1365.114701,2.6192,1.8399,0.5919
1365.148845,2.6192,1.8399,0.5918
1365.178589,2.6192,1.8399,0.5918
1365.221445,2.6192,1.8399,0.5918
1365.253822,2.6192,1.8399,0.5917
1365.285796,2.6192,1.8399,0.5917
1365.316950,2.6192,1.8399,0.5918
1365.349519,2.6192,1.8399,0.5917
1365.379838,2.6192,1.8399,0.5917
1365.421703,2.6192,1.8399,0.5917
1365.442570,2.6192,1.8399,0.5916
1365.484335,2.6192,1.8399,0.5916
1365.505383,2.6192,1.8399,0.5915
1365.547246,2.6192,1.8399,0.5915
1365.588952,2.6192,1.8399,0.5915
1365.609747,2.6192,1.8399,0.5915
1365.652834,2.6192,1.8399,0.5915
1365.673853,2.6192,1.8399,0.5915
1365.716473,2.6192,1.8399,0.5915
1365.756608,2.6192,1.8399,0.5915
1365.780011,2.6192,1.8399,0.5915
1365.822830,2.6192,1.8399,0.5915
1365.843726,2.6192,1.8399,0.5915
1365.886442,2.6192,1.8399,0.5914
1365.908010,2.6192,1.8399,0.5915
1365.950065,2.6192,1.8399,0.5914
1365.988059,2.6192,1.8399,0.5914
1366.014463,2.6192,1.8399,0.5914
1366.051702,2.6192,1.8399,0.5914
1366.077979,2.6192,1.8399,0.5914
1366.120687,2.6192,1.8399,0.5913
1366.141763,2.6192,1.8399,0.5913
1366.184245,2.6192,1.8399,0.5913
1366.219801,2.6192,1.8399,0.5913
1366.247976,2.6192,1.8399,0.5913
1366.282914,2.6192,1.8399,0.5913
1366.312222,2.6192,1.8399,0.5913
1366.354352,2.6192,1.8399,0.5912
1366.388516,2.6192,1.8399,0.5912
1366.418807,2.6192,1.8399,0.5912
1366.451529,2.6192,1.8399,0.5912
1366.482888,2.6192,1.8399,0.5911
1366.514583,2.6192,1.8399,0.5911
1366.556758,2.6192,1.8399,0.5911
1366.589300,2.6192,1.8399,0.5911
1366.619794,2.6192,1.8399,0.5911
1366.653333,2.6192,1.8399,0.5910
1366.682965,2.6192,1.8399,0.5910
1366.717781,2.6192,1.8399,0.5910
1366.745966,2.6192,1.8399,0.5910
1366.787906,2.6192,1.8399,0.5910
1366.808925,2.6192,1.8399,0.5910
1366.850948,2.6192,1.8399,0.5910
1366.887869,2.6192,1.8399,0.5909
1366.914007,2.6192,1.8399,0.5909
1366.955943,2.6192,1.8399,0.5909
1366.976974,2.6192,1.8399,0.5909
1367.018983,2.6192,1.8399,0.5910
1367.040132,2.6192,1.8399,0.5909
1367.082258,2.6192,1.8399,0.5909
1367.103367,2.6192,1.8399,0.5909
1367.145272,2.6192,1.8399,0.5909
1367.187409,2.6192,1.8399,0.5909
1367.208518,2.6192,1.8399,0.5908
1367.251154,2.6192,1.8399,0.5908
1367.272845,2.6192,1.8399,0.5908
1367.314960,2.6192,1.8399,0.5908
1367.354969,2.6192,1.8399,0.5908
1367.379637,2.6192,1.8399,0.5908
1367.422558,2.6192,1.8399,0.5907
1367.443704,2.6192,1.8399,0.5907
1367.486470,2.6192,1.8399,0.5907
1367.523039,2.6192,1.8399,0.5907
1367.549951,2.6192,1.8399,0.5908
1367.586326,2.6192,1.8399,0.5907
1367.613938,2.6192,1.8399,0.5907
1367.649371,2.6192,1.8399,0.5907
1367.678327,2.6192,1.8399,0.5907
1367.720941,2.6192,1.8399,0.5907
1367.755820,2.6192,1.8399,0.5907
1367.785028,2.6192,1.8399,0.5907
1367.819093,2.6192,1.8399,0.5907
1367.848791,2.6192,1.8399,0.5907
1367.882468,2.6192,1.8399,0.5907
1367.913085,2.6192,1.8399,0.5907
1367.955701,2.6192,1.8399,0.5907
1367.987760,2.6192,1.8399,0.5907
1368.019780,2.6192,1.8399,0.5905
1368.050904,2.6192,1.8399,0.5906
1368.083900,2.6192,1.8399,0.5906
1368.114053,2.6192,1.8399,0.5906
1368.156064,2.6192,1.8399,0.5906
1368.177068,2.6192,1.8399,0.5906
1368.218955,2.6192,1.8399,0.5905
1368.253439,2.6192,1.8399,0.5905
1368.282144,2.6192,1.8399,0.5905
1368.317116,2.6192,1.8399,0.5905
1368.345550,2.6192,1.8399,0.5905
1368.387920,2.6192,1.8399,0.5905
1368.409140,2.6192,1.8399,0.5905
1368.451322,2.6192,1.8399,0.5905
1368.488099,2.6192,1.8399,0.5904
1368.514346,2.6192,1.8399,0.5904
1368.556379,2.6192,1.8399,0.5904
1368.577447,2.6192,1.8399,0.5904
1368.619430,2.6192,1.8399,0.5903
1368.640492,2.6192,1.8399,0.5904
1368.682445,2.6192,1.8399,0.5903
1368.722541,2.6192,1.8399,0.5903
1368.745344,2.6192,1.8399,0.5904
1368.787287,2.6192,1.8399,0.5903
1368.808294,2.6192,1.8399,0.5903
1368.851077,2.6192,1.8399,0.5903
1368.872282,2.6192,1.8399,0.5903
1368.914857,2.6192,1.8399,0.5903
1368.955839,2.6192,1.8399,0.5903
1368.978976,2.6192,1.8399,0.5903
1369.021964,2.6192,1.8399,0.5902
1369.043578,2.6192,1.8399,0.5902
1369.086384,2.6192,1.8399,0.5902
1369.107329,2.6192,1.8399,0.5902
1369.150432,2.6192,1.8399,0.5902
1369.186941,2.6192,1.8399,0.5902
1369.213948,2.6192,1.8399,0.5902
1369.250135,2.6192,1.8399,0.5902
1369.277731,2.6192,1.8399,0.5902
1369.320239,2.6192,1.8399,0.5901
1369.355082,2.6192,1.8399,0.5901
1369.384571,2.6192,1.8399,0.5900
1369.418854,2.6192,1.8399,0.5900
1369.448806,2.6192,1.8399,0.5900
1369.482087,2.6192,1.8399,0.5900
1369.512481,2.6192,1.8399,0.5900
1369.555020,2.6192,1.8399,0.5899
1369.587736,2.6192,1.8399,0.5900
1369.618557,2.6192,1.8399,0.5900
1369.650765,2.6192,1.8399,0.5899
1369.682322,2.6192,1.8399,0.5899
1369.713623,2.6192,1.8399,0.5899
1369.756054,2.6192,1.8399,0.5899
1369.788593,2.6192,1.8399,0.5900
1369.819215,2.6192,1.8399,0.5899
1369.852954,2.6192,1.8399,0.5899
1369.882390,2.6192,1.8399,0.5899
1369.916544,2.6192,1.8399,0.5899
1369.945278,2.6192,1.8399,0.5899
1369.987150,2.6192,1.8399,0.5898
1370.008144,2.6192,1.8399,0.5899
1370.050067,2.6192,1.8399,0.5899
1370.087278,2.6192,1.8399,0.5899
1370.113128,2.6192,1.8399,0.5899
1370.155017,2.6192,1.8399,0.5899
1370.175991,2.6192,1.8399,0.5899
1370.218003,2.6192,1.8399,0.5899
1370.239028,2.6192,1.8399,0.5898
1370.281777,2.6192,1.8399,0.5898
1370.322983,2.6192,1.8399,0.5897
1370.345861,2.6192,1.8399,0.5897
1370.387760,2.6192,1.8399,0.5897
1370.409345,2.6192,1.8399,0.5897
1370.451903,2.6192,1.8399,0.5897
1370.472904,2.6192,1.8399,0.5897
1370.515687,2.6192,1.8399,0.5897
1370.554410,2.6192,1.8399,0.5897
1370.579535,2.6192,1.8399,0.5897
1370.617460,2.6192,1.8399,0.5897
1370.643895,2.6192,1.8399,0.5896
1370.685915,2.6192,1.8399,0.5896
1370.722566,2.6192,1.8399,0.5896
1370.751341,2.6192,1.8399,0.5895
1370.785648,2.6192,1.8399,0.5895
1370.815448,2.6192,1.8399,0.5896
1370.848838,2.6192,1.8399,0.5895
1370.879687,2.6192,1.8399,0.5896
1370.911971,2.6192,1.8399,0.5895
1370.953990,2.6192,1.8399,0.5895
1370.988450,2.6192,1.8399,0.5895
1371.017324,2.6192,1.8399,0.5895
1371.038333,2.6192,1.8399,0.5895
1371.080241,2.6192,1.8399,0.5895
1371.116496,2.6192,1.8399,0.5894
1371.144482,2.6192,1.8399,0.5894
1371.186424,2.6192,1.8399,0.5894
1371.222807,2.6192,1.8399,0.5894
1371.249311,2.6192,1.8399,0.5894
1371.286410,2.6192,1.8399,0.5894
1371.312582,2.6192,1.8399,0.5894
1371.354608,2.6192,1.8399,0.5894
1371.375578,2.6192,1.8399,0.5894
1371.417596,2.6192,1.8399,0.5894
1371.438868,2.6192,1.8399,0.5893
1371.481416,2.6192,1.8399,0.5893
1371.522250,2.6192,1.8399,0.5893
1371.544980,2.6192,1.8399,0.5893
1371.587119,2.6192,1.8399,0.5893
1371.608094,2.6192,1.8399,0.5893
1371.650560,2.6192,1.8399,0.5893
1371.671644,2.6192,1.8399,0.5893
1371.714417,2.6192,1.8399,0.5892
1371.736058,2.6192,1.8399,0.5892
1371.778280,2.6192,1.8399,0.5892
1371.821096,2.6192,1.8399,0.5892
1371.842055,2.6192,1.8399,0.5892
1371.884684,2.6192,1.8399,0.5892
1371.905667,2.6192,1.8399,0.5892
1371.948328,2.6192,1.8399,0.5892
1371.969866,2.6192,1.8399,0.5892
1372.012186,2.6192,1.8399,0.5892
1372.053929,2.6192,1.8399,0.5892
1372.075378,2.6192,1.8399,0.5893
1372.117906,2.6192,1.8399,0.5892
1372.138872,2.6192,1.8399,0.5893
1372.181389,2.6192,1.8399,0.5892
1372.221513,2.6192,1.8399,0.5892
1372.244987,2.6192,1.8399,0.5892
1372.287455,2.6192,1.8399,0.5891
1372.309115,2.6192,1.8399,0.5890
1372.350996,2.6192,1.8399,0.5890
1372.389584,2.6192,1.8399,0.5890
1372.415163,2.6192,1.8399,0.5890
1372.452638,2.6192,1.8399,0.5890
1372.479176,2.6192,1.8399,0.5890
1372.522086,2.6192,1.8399,0.5890
1372.543024,2.6192,1.8399,0.5890
1372.585532,2.6192,1.8399,0.5889
1372.621057,2.6192,1.8399,0.5889
1372.649154,2.6192,1.8399,0.5889
1372.684223,2.6192,1.8399,0.5890
1372.713314,2.6192,1.8399,0.5890
1372.756018,2.6192,1.8399,0.5889
1372.789596,2.6192,1.8399,0.5889
1372.820217,2.6192,1.8399,0.5889
1372.852489,2.6192,1.8399,0.5889
1372.883857,2.6192,1.8399,0.5889
1372.915552,2.6192,1.8399,0.5889
1372.948035,2.6192,1.8399,0.5889
1372.978439,2.6192,1.8399,0.5889
1373.020304,2.6192,1.8399,0.5889
1373.042899,2.6192,1.8399,0.5889
1373.084821,2.6192,1.8399,0.5888
1373.120718,2.6192,1.8399,0.5888
1373.147716,2.6192,1.8399,0.5888
1373.189831,2.6192,1.8399,0.5887
1373.210753,2.6192,1.8399,0.5887
1373.252750,2.6192,1.8399,0.5887
1373.273686,2.6192,1.8399,0.5887
1373.315498,2.6192,1.8399,0.5887
1373.354977,2.6192,1.8399,0.5886
1373.378228,2.6192,1.8399,0.5886
1373.420245,2.6192,1.8399,0.5886
1373.441458,2.6192,1.8399,0.5887
1373.483691,2.6192,1.8399,0.5886
1373.504887,2.6192,1.8399,0.5886
1373.546780,2.6192,1.8399,0.5886
1373.589575,2.6192,1.8399,0.5885
1373.610538,2.6192,1.8399,0.5885
1373.653463,2.6192,1.8399,0.5885
1373.674422,2.6192,1.8399,0.5885
1373.716354,2.6192,1.8399,0.5885
1373.737263,2.6192,1.8399,0.5885
1373.780064,2.6192,1.8399,0.5885
1373.821334,2.6192,1.8399,0.5885
1373.844120,2.6192,1.8399,0.5884
1373.886821,2.6192,1.8399,0.5884
1373.907710,2.6192,1.8399,0.5884
1373.950262,2.6192,1.8399,0.5884
1373.989770,2.6192,1.8399,0.5884
1374.014066,2.6192,1.8399,0.5884
1374.052877,2.6192,1.8399,0.5884
1374.078108,2.6192,1.8399,0.5884
1374.120051,2.6192,1.8399,0.5883
1374.141625,2.6192,1.8399,0.5884
1374.184033,2.6192,1.8399,0.5883
1374.220942,2.6192,1.8399,0.5884
1374.247870,2.6192,1.8399,0.5884
1374.283973,2.6192,1.8399,0.5883
1374.311408,2.6192,1.8399,0.5883
1374.353926,2.6192,1.8399,0.5882
1374.389193,2.6192,1.8399,0.5882
1374.417592,2.6192,1.8399,0.5882
1374.452154,2.6192,1.8399,0.5882
1374.481348,2.6192,1.8399,0.5882
1374.515144,2.6192,1.8399,0.5882
1374.545437,2.6192,1.8399,0.5882
1374.587848,2.6192,1.8399,0.5882
1374.619966,2.6192,1.8399,0.5881
1374.651513,2.6192,1.8399,0.5881
1374.682817,2.6192,1.8399,0.5881
1374.714953,2.6192,1.8399,0.5881
1374.745738,2.6192,1.8399,0.5881
1374.787938,2.6192,1.8399,0.5881
1374.821681,2.6192,1.8399,0.5881
1374.851093,2.6192,1.8399,0.5881
1374.886045,2.6192,1.8399,0.5880
1374.914215,2.6192,1.8399,0.5880
1374.956151,2.6192,1.8399,0.5880
1374.977226,2.6192,1.8399,0.5880
1375.019242,2.6192,1.8399,0.5881
1375.055889,2.6192,1.8399,0.5880
1375.082479,2.6192,1.8399,0.5880
1375.119984,2.6192,1.8399,0.5879
1375.145440,2.6192,1.8399,0.5878
1375.187426,2.6192,1.8399,0.5879
1375.208381,2.6192,1.8399,0.5879
1375.250358,2.6192,1.8399,0.5878
1375.271286,2.6192,1.8399,0.5878
1375.313191,2.6192,1.8399,0.5879
1375.355910,2.6192,1.8399,0.5879
1375.377007,2.6192,1.8399,0.5878
1375.419682,2.6192,1.8399,0.5878
1375.441253,2.6192,1.8399,0.5878
1375.483319,2.6192,1.8399,0.5878
1375.523048,2.6192,1.8399,0.5878
1375.547308,2.6192,1.8399,0.5878
1375.589790,2.6192,1.8399,0.5878
1375.610758,2.6192,1.8399,0.5878
1375.653356,2.6192,1.8399,0.5877
1375.674245,2.6192,1.8399,0.5877
1375.716660,2.6192,1.8399,0.5877
1375.753870,2.6192,1.8399,0.5877
1375.780449,2.6192,1.8399,0.5876
1375.816814,2.6192,1.8399,0.5876
1375.844079,2.6192,1.8399,0.5876
1375.886745,2.6192,1.8399,0.5877
1375.921794,2.6192,1.8399,0.5876
1375.951040,2.6192,1.8399,0.5876
1375.984616,2.6192,1.8399,0.5875
1376.014734,2.6192,1.8399,0.5876
1376.048839,2.6192,1.8399,0.5876
1376.078453,2.6192,1.8399,0.5875
1376.121095,2.6192,1.8399,0.5875
1376.153702,2.6192,1.8399,0.5875
1376.184671,2.6192,1.8399,0.5875
1376.216801,2.6192,1.8399,0.5875
1376.249106,2.6192,1.8399,0.5874
1376.279781,2.6192,1.8399,0.5874
1376.321854,2.6192,1.8399,0.5874
1376.355400,2.6192,1.8399,0.5875
1376.384867,2.6192,1.8399,0.5875
1376.419352,2.6192,1.8399,0.5874
1376.447781,2.6192,1.8399,0.5874
1376.489838,2.6192,1.8399,0.5873
1376.510797,2.6192,1.8399,0.5873
1376.552825,2.6192,1.8399,0.5873
1376.573870,2.6192,1.8399,0.5873
1376.615789,2.6192,1.8399,0.5873
1376.655295,2.6192,1.8399,0.5873
1376.678666,2.6192,1.8399,0.5873
1376.720677,2.6192,1.8399,0.5873
1376.741627,2.6192,1.8399,0.5873
1376.783528,2.6192,1.8399,0.5873
1376.804578,2.6192,1.8399,0.5873
1376.848734,2.6192,1.8399,0.5872
1376.888528,2.6192,1.8399,0.5872
1376.913126,2.6192,1.8399,0.5872
1376.955958,2.6192,1.8399,0.5872
1376.977376,2.6192,1.8399,0.5872
1377.020008,2.6192,1.8399,0.5871
1377.056095,2.6192,1.8399,0.5871
1377.083676,2.6192,1.8399,0.5871
1377.119302,2.6192,1.8399,0.5871
1377.147558,2.6192,1.8399,0.5871
1377.182162,2.6192,1.8399,0.5871
1377.211790,2.6192,1.8399,0.5871
1377.254401,2.6192,1.8399,0.5871
1377.275351,2.6192,1.8399,0.5871
1377.318183,2.6192,1.8399,0.5871
1377.355198,2.6192,1.8399,0.5871
1377.381669,2.6192,1.8399,0.5871
1377.418058,2.6192,1.8399,0.5871
1377.445711,2.6192,1.8399,0.5870
1377.488376,2.6192,1.8399,0.5870
1377.510046,2.6192,1.8399,0.5870
1377.552143,2.6192,1.8399,0.5870
1377.587358,2.6192,1.8399,0.5870
1377.616837,2.6192,1.8399,0.5869
1377.651468,2.6192,1.8399,0.5869
1377.680597,2.6192,1.8399,0.5868
1377.714458,2.6192,1.8399,0.5869
1377.756448,2.6192,1.8399,0.5869
1377.786981,2.6192,1.8399,0.5868
1377.819362,2.6192,1.8399,0.5868
1377.850074,2.6192,1.8399,0.5869
1377.882569,2.6192,1.8399,0.5868
1377.914666,2.6192,1.8399,0.5868
1377.945634,2.6192,1.8399,0.5868
1377.987931,2.6192,1.8399,0.5868
1378.021137,2.6192,1.8399,0.5867
1378.050990,2.6192,1.8399,0.5867
1378.084783,2.6192,1.8399,0.5867
1378.114220,2.6192,1.8399,0.5867
1378.156372,2.6192,1.8399,0.5867
1378.177478,2.6192,1.8399,0.5867
1378.219723,2.6192,1.8399,0.5866
1378.255629,2.6192,1.8399,0.5867
1378.282970,2.6192,1.8399,0.5866
1378.319851,2.6192,1.8399,0.5866
1378.346057,2.6192,1.8399,0.5866
1378.388067,2.6192,1.8399,0.5865
1378.409093,2.6192,1.8399,0.5866
1378.452519,2.6192,1.8399,0.5865
1378.473540,2.6192,1.8399,0.5865
1378.516127,2.6192,1.8399,0.5865
1378.556222,2.6192,1.8399,0.5864
1378.579739,2.6192,1.8399,0.5864
1378.621218,2.6192,1.8399,0.5865
1378.645177,2.6192,1.8399,0.5864
1378.687454,2.6192,1.8399,0.5864
1378.708478,2.6192,1.8399,0.5863
1378.751643,2.6192,1.8399,0.5863
1378.773297,2.6192,1.8399,0.5864
1378.816474,2.6192,1.8399,0.5863
1378.855312,2.6192,1.8399,0.5863
1378.879820,2.6192,1.8399,0.5863
1378.922002,2.6192,1.8399,0.5862
1378.943075,2.6192,1.8399,0.5863
1378.986036,2.6192,1.8399,0.5863
1379.007460,2.6192,1.8399,0.5863
1379.050988,2.6192,1.8399,0.5862
1379.072280,2.6192,1.8399,0.5862
1379.114734,2.6192,1.8399,0.5862
1379.136334,2.6192,1.8399,0.5862
1379.178665,2.6192,1.8399,0.5861
1379.222264,2.6192,1.8399,0.5861
1379.243297,2.6192,1.8399,0.5861
1379.285404,2.6192,1.8399,0.5860
1379.306411,2.6192,1.8399,0.5860
1379.348512,2.6192,1.8399,0.5860
1379.369555,2.6192,1.8399,0.5860
1379.412186,2.6192,1.8399,0.5859
1379.454277,2.6192,1.8399,0.5859
1379.475290,2.6192,1.8399,0.5859
1379.517438,2.6192,1.8399,0.5858
1379.538651,2.6192,1.8399,0.5859
1379.583146,2.6192,1.8399,0.5859
1379.622966,2.6192,1.8399,0.5860
1379.649196,2.6192,1.8399,0.5859
1379.686086,2.6192,1.8399,0.5859
1379.712883,2.6192,1.8399,0.5859
1379.755322,2.6192,1.8399,0.5858
1379.777729,2.6192,1.8399,0.5858
1379.819750,2.6192,1.8399,0.5858
1379.854484,2.6192,1.8399,0.5858
1379.883995,2.6192,1.8399,0.5858
1379.917563,2.6192,1.8399,0.5858
1379.947709,2.6192,1.8399,0.5858
1379.980691,2.6192,1.8399,0.5858
1380.022700,2.6192,1.8399,0.5858
1380.055217,2.6192,1.8399,0.5858
1380.085868,2.6192,1.8399,0.5858
1380.118971,2.6192,1.8399,0.5858
1380.149063,2.6192,1.8399,0.5858
1380.183334,2.6192,1.8399,0.5858
1380.212017,2.6192,1.8399,0.5858
1380.254070,2.6192,1.8399,0.5858
1380.275079,2.6192,1.8399,0.5858
1380.317201,2.6192,1.8399,0.5858
1380.353605,2.6192,1.8399,0.5857
1380.380306,2.6192,1.8399,0.5857
1380.422360,2.6192,1.8399,0.5857
1380.443314,2.6192,1.8399,0.5857
1380.485608,2.6192,1.8399,0.5857
1380.506581,2.6192,1.8399,0.5856
1380.548760,2.6192,1.8399,0.5856
1380.588116,2.6192,1.8399,0.5856
1380.613278,2.6192,1.8399,0.5856
1380.655271,2.6192,1.8399,0.5855
1380.676190,2.6192,1.8399,0.5855
1380.718518,2.6192,1.8399,0.5854
1380.739522,2.6192,1.8399,0.5855
1380.781742,2.6192,1.8399,0.5854
1380.802776,2.6192,1.8399,0.5855
1380.848442,2.6192,1.8399,0.5855
1380.887387,2.6192,1.8399,0.5855
1380.912559,2.6192,1.8399,0.5855
1380.956219,2.6192,1.8399,0.5854
1380.977238,2.6192,1.8399,0.5854
1381.019238,2.6192,1.8399,0.5854
1381.040264,2.6192,1.8399,0.5854
1381.082479,2.6192,1.8399,0.5854
1381.121480,2.6192,1.8399,0.5853
1381.145707,2.6192,1.8399,0.5853
1381.187756,2.6192,1.8399,0.5853
1381.208806,2.6192,1.8399,0.5852
1381.250997,2.6192,1.8399,0.5852
1381.271995,2.6192,1.8399,0.5852
1381.314076,2.6192,1.8399,0.5851
1381.356449,2.6192,1.8399,0.5851
1381.377464,2.6192,1.8399,0.5851
1381.419803,2.6192,1.8399,0.5851
1381.441490,2.6192,1.8399,0.5851
1381.483350,2.6192,1.8399,0.5851
1381.504986,2.6192,1.8399,0.5852
1381.549414,2.6192,1.8399,0.5851
1381.587474,2.6192,1.8399,0.5851
1381.613370,2.6192,1.8399,0.5851
1381.656153,2.6192,1.8399,0.5851
1381.677142,2.6192,1.8399,0.5851
1381.719686,2.6192,1.8399,0.5851
1381.755730,2.6192,1.8399,0.5851
1381.783319,2.6192,1.8399,0.5851
1381.818815,2.6192,1.8399,0.5850
1381.847551,2.6192,1.8399,0.5850
1381.889639,2.6192,1.8399,0.5850
1381.911259,2.6192,1.8399,0.5850
1381.954033,2.6192,1.8399,0.5850
1381.987054,2.6192,1.8399,0.5849
1382.017851,2.6192,1.8399,0.5849
1382.050135,2.6192,1.8399,0.5849
1382.081273,2.6192,1.8399,0.5849
1382.113262,2.6192,1.8399,0.5849
1382.155334,2.6192,1.8399,0.5849
1382.187585,2.6192,1.8399,0.5849
1382.218396,2.6192,1.8399,0.5849
1382.251994,2.6192,1.8399,0.5849
1382.281470,2.6192,1.8399,0.5849
1382.315604,2.6192,1.8399,0.5848
1382.344690,2.6192,1.8399,0.5848
1382.386816,2.6192,1.8399,0.5849
1382.407914,2.6192,1.8399,0.5849
1382.450745,2.6192,1.8399,0.5849
1382.487343,2.6192,1.8399,0.5849
1382.514741,2.6192,1.8399,0.5848
1382.551655,2.6192,1.8399,0.5848
1382.579115,2.6192,1.8399,0.5848
1382.621321,2.6192,1.8399,0.5848
1382.642375,2.6192,1.8399,0.5848
1382.684314,2.6192,1.8399,0.5848
1382.721804,2.6192,1.8399,0.5848
1382.747760,2.6192,1.8399,0.5847
1382.785287,2.6192,1.8399,0.5847
1382.810911,2.6192,1.8399,0.5847
1382.853730,2.6192,1.8399,0.5846
1382.874830,2.6192,1.8399,0.5847
1382.917038,2.6192,1.8399,0.5847
1382.938033,2.6192,1.8399,0.5846
1382.980864,2.6192,1.8399,0.5846
1383.020226,2.6192,1.8399,0.5846
1383.044247,2.6192,1.8399,0.5846
1383.086631,2.6192,1.8399,0.5846
1383.107764,2.6192,1.8399,0.5846
1383.150160,2.6192,1.8399,0.5846
1383.171145,2.6192,1.8399,0.5845
1383.213254,2.6192,1.8399,0.5845
1383.255032,2.6192,1.8399,0.5845
1383.278984,2.6192,1.8399,0.5845
1383.321345,2.6192,1.8399,0.5845
1383.342310,2.6192,1.8399,0.5845
1383.384796,2.6192,1.8399,0.5845
1383.405830,2.6192,1.8399,0.5845
1383.447953,2.6192,1.8399,0.5844
1383.471429,2.6192,1.8399,0.5844
1383.513552,2.6192,1.8399,0.5844
1383.556121,2.6192,1.8399,0.5843
1383.577166,2.6192,1.8399,0.5844
1383.619254,2.6192,1.8399,0.5843
1383.640210,2.6192,1.8399,0.5843
1383.683613,2.6192,1.8399,0.5843
1383.704656,2.6192,1.8399,0.5843
1383.746964,2.6192,1.8399,0.5843
1383.767962,2.6192,1.8399,0.5843
1383.810041,2.6192,1.8399,0.5843
1383.852124,2.6192,1.8399,0.5842
1383.874126,2.6192,1.8399,0.5841
1383.916708,2.6192,1.8399,0.5842
1383.937784,2.6192,1.8399,0.5841
1383.980629,2.6192,1.8399,0.5841
1384.021296,2.6192,1.8399,0.5841
1384.044133,2.6192,1.8399,0.5840
1384.086689,2.6192,1.8399,0.5840
1384.107729,2.6192,1.8399,0.5840
1384.151754,2.6192,1.8399,0.5840
1384.173432,2.6192,1.8399,0.5840
1384.216275,2.6192,1.8399,0.5840
1384.255895,2.6192,1.8399,0.5840
1384.281728,2.6192,1.8399,0.5840
1384.319003,2.6192,1.8399,0.5839
1384.345618,2.6192,1.8399,0.5840
1384.384379,2.6192,1.8399,0.5839
1384.409324,2.6192,1.8399,0.5839
1384.451979,2.6192,1.8399,0.5839
1384.473702,2.6192,1.8399,0.5839
1384.516441,2.6192,1.8399,0.5839
1384.553329,2.6192,1.8399,0.5839
1384.580010,2.6192,1.8399,0.5838
1384.616814,2.6192,1.8399,0.5838
1384.643637,2.6192,1.8399,0.5838
1384.686715,2.6192,1.8399,0.5838
1384.721901,2.6192,1.8399,0.5838
1384.750422,2.6192,1.8399,0.5837
1384.785167,2.6192,1.8399,0.5838
1384.814306,2.6192,1.8399,0.5838
1384.848483,2.6192,1.8399,0.5837
1384.879128,2.6192,1.8399,0.5838
1384.921788,2.6192,1.8399,0.5837
1384.954247,2.6192,1.8399,0.5837
1384.985570,2.6192,1.8399,0.5837
1385.017825,2.6192,1.8399,0.5837
1385.049491,2.6192,1.8399,0.5838
1385.081414,2.6192,1.8399,0.5837
1385.113563,2.6192,1.8399,0.5837
1385.145541,2.6192,1.8399,0.5836
1385.187580,2.6192,1.8399,0.5836
1385.220362,2.6192,1.8399,0.5836
1385.250938,2.6192,1.8399,0.5835
1385.285082,2.6192,1.8399,0.5835
1385.314238,2.6192,1.8399,0.5836
1385.348856,2.6192,1.8399,0.5835
1385.377883,2.6192,1.8399,0.5835
1385.420204,2.6192,1.8399,0.5835
1385.441425,2.6192,1.8399,0.5834
1385.484502,2.6192,1.8399,0.5835
1385.519715,2.6192,1.8399,0.5835
1385.547632,2.6192,1.8399,0.5835
1385.584248,2.6192,1.8399,0.5834
1385.613134,2.6192,1.8399,0.5835
1385.655258,2.6192,1.8399,0.5834
1385.677559,2.6192,1.8399,0.5834
1385.719761,2.6192,1.8399,0.5834
1385.753990,2.6192,1.8399,0.5834
1385.782888,2.6192,1.8399,0.5833
1385.817758,2.6192,1.8399,0.5833
1385.846373,2.6192,1.8399,0.5833
1385.888437,2.6192,1.8399,0.5833
1385.910061,2.6192,1.8399,0.5833
1385.952119,2.6192,1.8399,0.5832
1385.988387,2.6192,1.8399,0.5832
1386.016983,2.6192,1.8399,0.5832
1386.051918,2.6192,1.8399,0.5832
1386.080374,2.6192,1.8399,0.5832
1386.115830,2.6192,1.8399,0.5831
1386.144835,2.6192,1.8399,0.5831
1386.186915,2.6192,1.8399,0.5831
1386.222403,2.6192,1.8399,0.5831
1386.250092,2.6192,1.8399,0.5831
1386.286777,2.6192,1.8399,0.5831
1386.313081,2.6192,1.8399,0.5831
